"transaction_id","timestamp","amount","sender_vpa","receiver_vpa","sender_bank","receiver_bank","status","failure_reason","failure_type","error_code","retry_count","metadata"
"TXN000904","2025-07-24T14:07:25.910463","288.74","user6710@amazonpay","merchant954@gpay","AXIS","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000905","2025-07-14T14:07:25.911009","26379.47","user3197@amazonpay","merchant212@paytm","AXIS","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000906","2025-08-02T14:07:25.911009","3665.93","user3222@paytm","merchant224@phonepe","BOB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000907","2025-07-15T14:07:25.911009","38994.2","user3930@mobikwik","merchant756@phonepe","KOTAK","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000908","2025-08-07T14:07:25.911009","14098.93","user5980@mobikwik","merchant805@amazonpay","BOB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000909","2025-07-30T14:07:25.911009","24583.92","user2670@paytm","merchant514@gpay","CANARA","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000910","2025-07-31T14:07:25.911009","31410.37","user6507@paytm","merchant311@amazonpay","ICICI","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000911","2025-08-06T14:07:25.911009","17992.83","user9746@amazonpay","merchant428@mobikwik","ICICI","KOTAK","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000912","2025-07-20T14:07:25.911009","8582.16","user9188@gpay","merchant868@mobikwik","KOTAK","SBI","FAILED","Bank server temporarily unavailable","bank_server_error","E004","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000913","2025-07-10T14:07:25.911009","45774.11","user4064@paytm","merchant175@amazonpay","SBI","HDFC","FAILED","VPA does not exist","invalid_vpa","E006","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000914","2025-08-04T14:07:25.911009","32969.13","user1101@amazonpay","merchant688@gpay","PNB","HDFC","FAILED","Bank server temporarily unavailable","bank_server_error","E004","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000915","2025-07-24T14:07:25.911009","44907.86","user4433@paytm","merchant813@paytm","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000916","2025-07-28T14:07:25.911009","11923.86","user3153@paytm","merchant145@paytm","SBI","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000917","2025-07-15T14:07:25.911009","29133.14","user9122@paytm","merchant677@gpay","ICICI","PNB","FAILED","VPA does not exist","invalid_vpa","E006","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000918","2025-08-06T14:07:25.911009","21956.27","user9927@phonepe","merchant967@mobikwik","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000919","2025-07-15T14:07:25.911009","14374.77","user3810@mobikwik","merchant110@phonepe","BOB","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000920","2025-07-12T14:07:25.911009","9713.46","user7790@phonepe","merchant465@amazonpay","BOB","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000921","2025-07-25T14:07:25.911009","37425.3","user7988@phonepe","merchant640@amazonpay","HDFC","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000922","2025-07-29T14:07:25.911009","44385.41","user7335@mobikwik","merchant256@gpay","SBI","HDFC","FAILED","VPA does not exist","invalid_vpa","E006","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000923","2025-07-24T14:07:25.911009","36891.54","user7270@paytm","merchant124@amazonpay","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000924","2025-07-18T14:07:25.911009","21368.34","user4734@paytm","merchant780@mobikwik","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000925","2025-08-07T14:07:25.911009","15804.03","user5015@gpay","merchant925@mobikwik","BOB","HDFC","FAILED","UPI PIN verification failed","authentication_failed","E008","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000926","2025-07-31T14:07:25.911009","44513.53","user4760@mobikwik","merchant162@mobikwik","SBI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000927","2025-07-20T14:07:25.911009","41387.76","user4400@gpay","merchant661@paytm","BOB","KOTAK","FAILED","Bank server temporarily unavailable","bank_server_error","E004","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000928","2025-07-22T14:07:25.911009","23584.26","user8811@phonepe","merchant538@mobikwik","BOB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000929","2025-07-14T14:07:25.911009","39748.0","user7916@amazonpay","merchant274@mobikwik","HDFC","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000930","2025-08-08T14:07:25.911009","12690.06","user3630@mobikwik","merchant655@amazonpay","AXIS","KOTAK","FAILED","VPA does not exist","invalid_vpa","E006","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000931","2025-08-04T14:07:25.911009","17237.96","user7867@gpay","merchant343@phonepe","SBI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000932","2025-08-02T14:07:25.911009","47120.47","user8673@gpay","merchant418@mobikwik","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000933","2025-07-29T14:07:25.911009","32587.84","user4934@gpay","merchant517@amazonpay","KOTAK","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000934","2025-08-08T14:07:25.911009","47993.23","user5472@amazonpay","merchant868@gpay","ICICI","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000935","2025-08-09T14:07:25.911009","38998.3","user7816@gpay","merchant392@paytm","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000936","2025-07-27T14:07:25.911009","14866.72","user4403@mobikwik","merchant403@gpay","AXIS","SBI","FAILED","Network timeout occurred","network_issue","E003","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000937","2025-08-03T14:07:25.911009","24359.04","user8811@amazonpay","merchant857@paytm","ICICI","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000938","2025-07-30T14:07:25.911009","33577.07","user1831@amazonpay","merchant765@phonepe","SBI","AXIS","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000939","2025-07-15T14:07:25.911009","29417.81","user2905@amazonpay","merchant481@paytm","ICICI","CANARA","FAILED","Bank server temporarily unavailable","bank_server_error","E004","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000940","2025-07-15T14:07:25.911009","7854.76","user2144@amazonpay","merchant342@gpay","PNB","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000941","2025-07-12T14:07:25.911009","26052.99","user3259@mobikwik","merchant607@amazonpay","PNB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000942","2025-08-01T14:07:25.911009","11251.39","user7984@paytm","merchant612@paytm","CANARA","SBI","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000943","2025-07-21T14:07:25.911009","39847.38","user4319@mobikwik","merchant549@amazonpay","ICICI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000944","2025-08-02T14:07:25.911009","31022.59","user9075@amazonpay","merchant364@phonepe","ICICI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000945","2025-08-03T14:07:25.911009","13932.13","user9225@phonepe","merchant871@mobikwik","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000946","2025-08-08T14:07:25.911009","11723.86","user5658@mobikwik","merchant110@amazonpay","AXIS","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000947","2025-07-15T14:07:25.911009","6866.87","user7240@mobikwik","merchant964@amazonpay","HDFC","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000948","2025-07-11T14:07:25.911009","9989.94","user7330@amazonpay","merchant377@paytm","AXIS","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000949","2025-07-14T14:07:25.911009","26594.16","user2730@amazonpay","merchant971@phonepe","KOTAK","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000950","2025-07-28T14:07:25.911009","1674.84","user1547@amazonpay","merchant386@paytm","CANARA","SBI","FAILED","Invalid VPA provided","incorrect_details","E002","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000951","2025-07-12T14:07:25.911009","4009.38","user9193@paytm","merchant368@amazonpay","HDFC","SBI","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000952","2025-08-06T14:07:25.911009","10133.29","user8663@gpay","merchant384@gpay","CANARA","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000953","2025-07-10T14:07:25.911009","49218.85","user1261@phonepe","merchant586@paytm","ICICI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000954","2025-08-04T14:07:25.911009","43723.61","user9276@phonepe","merchant339@gpay","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000955","2025-07-23T14:07:25.911009","49697.13","user5085@amazonpay","merchant585@paytm","BOB","KOTAK","FAILED","Bank server temporarily unavailable","bank_server_error","E004","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000956","2025-07-23T14:07:25.911009","35003.15","user1458@mobikwik","merchant481@paytm","KOTAK","BOB","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000957","2025-07-12T14:07:25.911009","45468.82","user5666@gpay","merchant422@phonepe","HDFC","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000958","2025-07-10T14:07:25.911009","26701.1","user4800@gpay","merchant117@mobikwik","HDFC","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000959","2025-07-23T14:07:25.911009","27786.26","user4060@amazonpay","merchant297@amazonpay","SBI","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000960","2025-07-12T14:07:25.911009","46549.26","user1301@paytm","merchant275@amazonpay","PNB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000961","2025-07-26T14:07:25.911009","14182.51","user6247@paytm","merchant883@paytm","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000962","2025-07-24T14:07:25.911009","9313.17","user6709@paytm","merchant344@gpay","PNB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000963","2025-08-06T14:07:25.911009","20235.27","user1058@phonepe","merchant412@phonepe","PNB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000964","2025-07-10T14:07:25.911009","30565.55","user2178@mobikwik","merchant412@phonepe","PNB","SBI","FAILED","Bank server temporarily unavailable","bank_server_error","E004","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000965","2025-07-26T14:07:25.911009","6336.14","user5311@paytm","merchant343@amazonpay","BOB","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000966","2025-07-15T14:07:25.911009","49537.45","user5442@paytm","merchant281@mobikwik","PNB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000967","2025-08-05T14:07:25.911009","38704.79","user5580@gpay","merchant326@gpay","HDFC","SBI","FAILED","Network timeout occurred","network_issue","E003","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000968","2025-07-29T14:07:25.911009","37311.76","user6864@paytm","merchant927@paytm","ICICI","PNB","FAILED","Transaction timeout","timeout","E007","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000969","2025-08-09T14:07:25.911009","41.11","user8246@paytm","merchant287@gpay","BOB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000970","2025-07-31T14:07:25.911009","2353.93","user3889@phonepe","merchant783@mobikwik","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000971","2025-07-17T14:07:25.911009","4498.15","user6739@amazonpay","merchant807@mobikwik","ICICI","KOTAK","FAILED","Invalid VPA provided","incorrect_details","E002","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000972","2025-08-05T14:07:25.911009","48697.9","user9434@phonepe","merchant909@mobikwik","KOTAK","SBI","FAILED","Insufficient balance in account","insufficient_funds","E001","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000973","2025-07-16T14:07:25.911009","40491.78","user1529@paytm","merchant383@paytm","PNB","CANARA","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000974","2025-07-14T14:07:25.911009","16585.23","user5499@mobikwik","merchant954@gpay","PNB","ICICI","FAILED","Network timeout occurred","network_issue","E003","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000975","2025-07-28T14:07:25.911009","46977.76","user4413@paytm","merchant880@mobikwik","KOTAK","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000976","2025-07-26T14:07:25.911009","924.43","user6053@amazonpay","merchant760@gpay","AXIS","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000977","2025-07-23T14:07:25.911009","8388.88","user4501@phonepe","merchant199@gpay","PNB","HDFC","FAILED","UPI PIN verification failed","authentication_failed","E008","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000978","2025-08-04T14:07:25.911009","19735.9","user5720@phonepe","merchant307@mobikwik","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000979","2025-07-13T14:07:25.911009","7498.42","user3895@amazonpay","merchant586@paytm","ICICI","PNB","FAILED","VPA does not exist","invalid_vpa","E006","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000980","2025-07-30T14:07:25.911009","6653.84","user8611@mobikwik","merchant705@paytm","HDFC","ICICI","FAILED","Network timeout occurred","network_issue","E003","2","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000981","2025-07-26T14:07:25.911009","15774.93","user4823@mobikwik","merchant838@phonepe","PNB","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000982","2025-07-28T14:07:25.911009","38962.43","user5325@gpay","merchant730@phonepe","CANARA","SBI","FAILED","Daily transaction limit exceeded","daily_limit_exceeded","E005","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000983","2025-08-03T14:07:25.911009","5664.57","user3218@gpay","merchant622@mobikwik","HDFC","SBI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000984","2025-07-20T14:07:25.911009","17371.17","user4495@mobikwik","merchant627@phonepe","SBI","ICICI","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000985","2025-07-25T14:07:25.911009","33057.43","user8789@paytm","merchant712@paytm","SBI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000986","2025-07-25T14:07:25.911009","15891.05","user1484@gpay","merchant820@gpay","CANARA","KOTAK","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000987","2025-07-19T14:07:25.911009","6430.4","user6107@mobikwik","merchant932@amazonpay","PNB","AXIS","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000988","2025-07-26T14:07:25.911009","48097.56","user6522@gpay","merchant973@mobikwik","ICICI","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000989","2025-07-12T14:07:25.911009","23754.24","user7225@phonepe","merchant712@amazonpay","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000990","2025-07-17T14:07:25.911009","12782.94","user6898@phonepe","merchant982@gpay","AXIS","PNB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000991","2025-08-03T14:07:25.911009","49282.02","user7337@gpay","merchant128@amazonpay","SBI","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000992","2025-07-10T14:07:25.911009","2949.14","user1696@paytm","merchant855@phonepe","HDFC","BOB","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000993","2025-07-17T14:07:25.911009","25888.85","user5058@paytm","merchant314@mobikwik","KOTAK","BOB","FAILED","Transaction timeout","timeout","E007","1","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000994","2025-07-16T14:07:25.911009","22233.79","user5077@mobikwik","merchant967@phonepe","AXIS","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000995","2025-07-26T14:07:25.911009","35166.97","user7663@mobikwik","merchant674@phonepe","BOB","HDFC","SUCCESS","","","","0","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
"TXN000996","2025-07-14T14:07:25.911009","14516.22","user8345@phonepe","merchant708@mobikwik","HDFC","BOB","FAILED","Network timeout occurred","network_issue","E003","3","{""device"": ""mobile"", ""app_version"": ""1.2.3""}"
